trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_distance_traveled
1860097,18:24:00,18:24:00,A30-2,10,Richmond,,,173381.9
1860097,18:27:00,18:28:00,A20-2,11,Richmond,,,184489.9
1860097,18:32:00,18:32:00,A10-2,12,Richmond,,,198974.3
1860097,18:35:00,18:35:00,K10-1,13,Richmond,,,202803.6
1860097,18:36:00,18:37:00,K20-1,14,Richmond,,,204795.2
1860097,18:40:00,18:41:00,K30-1,15,Richmond,,,213163.5
1860097,18:44:00,18:44:00,R10-1,16,Richmond,,,222058.6
1860097,18:46:00,18:47:00,R20-1,17,Richmond,,,228656.3
1860097,18:49:00,18:49:00,R30-1,18,Richmond,,,234141.1
1860097,18:52:00,18:52:00,R40-1,19,Richmond,,,245774.3
1860097,18:55:00,18:56:00,R50-1,20,Richmond,,,255461.1
1860097,19:00:00,19:03:00,R60-1,21,Richmond,,,267674.3
1860098,18:01:00,18:01:00,S50-2,0,,,,0.0
1860098,18:05:00,18:05:00,S40-2,1,,,,15987.3
1860098,18:13:00,18:13:00,S20-2,2,,,,52327.5
1860098,18:19:00,18:19:00,A90-2,3,,,,76813.1
1860098,18:23:00,18:23:00,A80-2,4,,,,93749.0
1860098,18:28:00,18:28:00,A70-2,6,,,,113555.9
1860098,18:32:00,18:32:00,A60-2,7,,,,129102.8
1860098,18:36:00,18:36:00,A50-2,8,,,,144232.6
1860098,18:40:00,18:40:00,A40-2,9,,,,157717.7
1860098,18:44:00,18:44:00,A30-2,10,Richmond,,,173381.9
1860098,18:47:00,18:48:00,A20-2,11,Richmond,,,184489.9
1860098,18:52:00,18:52:00,A10-2,12,Richmond,,,198974.3
1860098,18:55:00,18:55:00,K10-1,13,Richmond,,,202803.6
1860098,18:56:00,18:57:00,K20-1,14,Richmond,,,204795.2
1860098,19:00:00,19:01:00,K30-1,15,Richmond,,,213163.5
1860098,19:04:00,19:04:00,R10-1,16,Richmond,,,222058.6
1860098,19:06:00,19:07:00,R20-1,17,Richmond,,,228656.3
1860098,19:09:00,19:09:00,R30-1,18,Richmond,,,234141.1
1860098,19:12:00,19:12:00,R40-1,19,Richmond,,,245774.3
1860098,19:15:00,19:16:00,R50-1,20,Richmond,,,255461.1
1860098,19:20:00,19:23:00,R60-1,21,Richmond,,,267674.3
1860099,18:21:00,18:21:00,S50-2,0,,,,0.0
1860099,18:25:00,18:25:00,S40-2,1,,,,15987.3
1860099,18:33:00,18:33:00,S20-2,2,,,,52327.5
1860099,18:39:00,18:39:00,A90-2,3,,,,76813.1
1860099,18:43:00,18:43:00,A80-2,4,,,,93749.0
1860099,18:48:00,18:48:00,A70-2,6,,,,113555.9
1860099,18:52:00,18:52:00,A60-2,7,,,,129102.8
1860099,18:56:00,18:56:00,A50-2,8,,,,144232.6
1860099,19:00:00,19:00:00,A40-2,9,,,,157717.7
1860099,19:04:00,19:04:00,A30-2,10,Richmond,,,173381.9
1860099,19:07:00,19:08:00,A20-2,11,Richmond,,,184489.9
1860099,19:12:00,19:12:00,A10-2,12,Richmond,,,198974.3
1860099,19:15:00,19:15:00,K10-1,13,Richmond,,,202803.6
1860099,19:16:00,19:17:00,K20-1,14,Richmond,,,204795.2
1860099,19:20:00,19:21:00,K30-1,15,Richmond,,,213163.5
1860099,19:24:00,19:24:00,R10-1,16,Richmond,,,222058.6
1860099,19:26:00,19:27:00,R20-1,17,Richmond,,,228656.3
1860099,19:29:00,19:29:00,R30-1,18,Richmond,,,234141.1
1860099,19:32:00,19:32:00,R40-1,19,Richmond,,,245774.3
1860099,19:35:00,19:36:00,R50-1,20,Richmond,,,255461.1
1860099,19:40:00,19:43:00,R60-1,21,Richmond,,,267674.3
1860100,18:41:00,18:41:00,S50-2,0,,,,0.0
1860100,18:45:00,18:45:00,S40-2,1,,,,15987.3
1860100,18:53:00,18:53:00,S20-2,2,,,,52327.5
1860100,18:59:00,18:59:00,A90-2,3,,,,76813.1
1860100,19:03:00,19:03:00,A80-2,4,,,,93749.0
1860100,19:08:00,19:08:00,A70-2,6,,,,113555.9
1860100,19:12:00,19:12:00,A60-2,7,,,,129102.8
1860100,19:16:00,19:16:00,A50-2,8,,,,144232.6
1860100,19:20:00,19:20:00,A40-2,9,,,,157717.7
1860100,19:24:00,19:24:00,A30-2,10,Richmond,,,173381.9
1860100,19:27:00,19:28:00,A20-2,11,Richmond,,,184489.9
1860100,19:32:00,19:32:00,A10-2,12,Richmond,,,198974.3
1860100,19:35:00,19:35:00,K10-1,13,Richmond,,,202803.6
1860100,19:36:00,19:37:00,K20-1,14,Richmond,,,204795.2
1860100,19:40:00,19:41:00,K30-1,15,Richmond,,,213163.5
1860100,19:44:00,19:44:00,R10-1,16,Richmond,,,222058.6
1860100,19:46:00,19:47:00,R20-1,17,Richmond,,,228656.3
1860100,19:49:00,19:49:00,R30-1,18,Richmond,,,234141.1
1860100,19:52:00,19:52:00,R40-1,19,Richmond,,,245774.3
1860100,19:55:00,19:56:00,R50-1,20,Richmond,,,255461.1
1860100,20:00:00,20:03:00,R60-1,21,Richmond,,,267674.3
1860101,19:01:00,19:01:00,S50-2,0,,,,0.0
1860101,19:05:00,19:05:00,S40-2,1,,,,15987.3
1860101,19:13:00,19:13:00,S20-2,2,,,,52327.5
1860101,19:19:00,19:19:00,A90-2,3,,,,76813.1
1860101,19:23:00,19:23:00,A80-2,4,,,,93749.0
1860101,19:28:00,19:28:00,A70-2,6,,,,113555.9
1860101,19:32:00,19:32:00,A60-2,7,,,,129102.8
1860101,19:36:00,19:36:00,A50-2,8,,,,144232.6
1860101,19:40:00,19:40:00,A40-2,9,,,,157717.7
1860101,19:44:00,19:44:00,A30-2,10,Richmond,,,173381.9
1860101,19:47:00,19:48:00,A20-2,11,Richmond,,,184489.9
1860101,19:52:00,19:52:00,A10-2,12,Richmond,,,198974.3
1860101,19:55:00,19:55:00,K10-1,13,Richmond,,,202803.6
1860101,19:56:00,19:57:00,K20-1,14,Richmond,,,204795.2
1860101,20:00:00,20:01:00,K30-1,15,Richmond,,,213163.5
1860101,20:04:00,20:04:00,R10-1,16,Richmond,,,222058.6
1860101,20:06:00,20:07:00,R20-1,17,Richmond,,,228656.3
1860101,20:09:00,20:09:00,R30-1,18,Richmond,,,234141.1
1860101,20:12:00,20:12:00,R40-1,19,Richmond,,,245774.3
1860101,20:15:00,20:16:00,R50-1,20,Richmond,,,255461.1
1860101,20:20:00,20:23:00,R60-1,21,Richmond,,,267674.3
1860102,19:20:00,19:20:00,S50-2,0,,,,0.0
1860102,19:24:00,19:24:00,S40-2,1,,,,15987.3
1860102,19:32:00,19:32:00,S20-2,2,,,,52327.5
1860102,19:38:00,19:38:00,A90-2,3,,,,76813.1
1860102,19:42:00,19:42:00,A80-2,4,,,,93749.0
1860102,19:47:00,19:47:00,A70-2,6,,,,113555.9
1860102,19:51:00,19:51:00,A60-2,7,,,,129102.8
1860102,19:55:00,19:55:00,A50-2,8,,,,144232.6
1860102,19:59:00,19:59:00,A40-2,9,,,,157717.7
1860102,20:03:00,20:03:00,A30-2,10,Richmond,,,173381.9
1860102,20:06:00,20:07:00,A20-2,11,Richmond,,,184489.9
1860102,20:11:00,20:11:00,A10-2,12,Richmond,,,198974.3
1860102,20:14:00,20:14:00,K10-1,13,Richmond,,,202803.6
1860102,20:15:00,20:16:00,K20-1,14,Richmond,,,204795.2
1860102,20:19:00,20:20:00,K30-1,15,Richmond,,,213163.5
1860102,20:23:00,20:23:00,R10-1,16,Richmond,,,222058.6
1860102,20:25:00,20:26:00,R20-1,17,Richmond,,,228656.3
1860102,20:28:00,20:28:00,R30-1,18,Richmond,,,234141.1
1860102,20:31:00,20:31:00,R40-1,19,Richmond,,,245774.3
1860102,20:34:00,20:35:00,R50-1,20,Richmond,,,255461.1
1860102,20:39:00,20:42:00,R60-1,21,Richmond,,,267674.3
1860103,19:40:00,19:40:00,S50-2,0,,,,0.0
1860103,19:44:00,19:44:00,S40-2,1,,,,15987.3
1860103,19:52:00,19:52:00,S20-2,2,,,,52327.5
1860103,19:58:00,19:58:00,A90-2,3,,,,76813.1
1860103,20:02:00,20:02:00,A80-2,4,,,,93749.0
1860103,20:07:00,20:07:00,A70-2,6,,,,113555.9
1860103,20:11:00,20:11:00,A60-2,7,,,,129102.8
1860103,20:15:00,20:15:00,A50-2,8,,,,144232.6
1860103,20:19:00,20:19:00,A40-2,9,,,,157717.7
1860103,20:23:00,20:23:00,A30-2,10,Richmond,,,173381.9
1860103,20:26:00,20:27:00,A20-2,11,Richmond,,,184489.9
1860103,20:31:00,20:31:00,A10-2,12,Richmond,,,198974.3
1860103,20:34:00,20:34:00,K10-1,13,Richmond,,,202803.6
1860103,20:35:00,20:36:00,K20-1,14,Richmond,,,204795.2
1860103,20:39:00,20:40:00,K30-1,15,Richmond,,,213163.5
1860103,20:43:00,20:43:00,R10-1,16,Richmond,,,222058.6
1860103,20:45:00,20:46:00,R20-1,17,Richmond,,,228656.3
1860103,20:48:00,20:48:00,R30-1,18,Richmond,,,234141.1
1860103,20:51:00,20:51:00,R40-1,19,Richmond,,,245774.3
1860103,20:54:00,20:55:00,R50-1,20,Richmond,,,255461.1
1860103,20:59:00,21:02:00,R60-1,21,Richmond,,,267674.3
1860104,20:00:00,20:00:00,S50-2,0,,,,0.0
1860104,20:04:00,20:04:00,S40-2,1,,,,15987.3
1860104,20:12:00,20:12:00,S20-2,2,,,,52327.5
1860104,20:18:00,20:18:00,A90-2,3,,,,76813.1
1860104,20:22:00,20:22:00,A80-2,4,,,,93749.0
1860104,20:27:00,20:27:00,A70-2,6,,,,113555.9
1860104,20:31:00,20:31:00,A60-2,7,,,,129102.8
1860104,20:35:00,20:35:00,A50-2,8,,,,144232.6
1860104,20:39:00,20:39:00,A40-2,9,,,,157717.7
1860104,20:43:00,20:43:00,A30-2,10,Richmond,,,173381.9
1860104,20:46:00,20:47:00,A20-2,11,Richmond,,,184489.9
1860104,20:51:00,20:51:00,A10-2,12,Richmond,,,198974.3
1860104,20:54:00,20:54:00,K10-1,13,Richmond,,,202803.6
1860104,20:55:00,20:56:00,K20-1,14,Richmond,,,204795.2
1860104,20:59:00,21:00:00,K30-1,15,Richmond,,,213163.5
1860104,21:03:00,21:03:00,R10-1,16,Richmond,,,222058.6
1860104,21:05:00,21:06:00,R20-1,17,Richmond,,,228656.3
1860104,21:08:00,21:08:00,R30-1,18,Richmond,,,234141.1
1860104,21:11:00,21:11:00,R40-1,19,Richmond,,,245774.3
1860104,21:14:00,21:15:00,R50-1,20,Richmond,,,255461.1
1860104,21:19:00,21:22:00,R60-1,21,Richmond,,,267674.3
1860105,20:20:00,20:20:00,S50-2,0,,,,0.0
1860105,20:24:00,20:24:00,S40-2,1,,,,15987.3
1860105,20:32:00,20:32:00,S20-2,2,,,,52327.5
1860105,20:38:00,20:38:00,A90-2,3,,,,76813.1
1860105,20:42:00,20:42:00,A80-2,4,,,,93749.0
1860105,20:47:00,20:47:00,A70-2,6,,,,113555.9
1860105,20:51:00,20:51:00,A60-2,7,,,,129102.8
1860105,20:55:00,20:55:00,A50-2,8,,,,144232.6
1860105,20:59:00,20:59:00,A40-2,9,,,,157717.7
1860105,21:03:00,21:03:00,A30-2,10,Richmond,,,173381.9
1860105,21:06:00,21:07:00,A20-2,11,Richmond,,,184489.9
1860105,21:11:00,21:11:00,A10-2,12,Richmond,,,198974.3
1860105,21:14:00,21:14:00,K10-1,13,Richmond,,,202803.6
1860105,21:15:00,21:16:00,K20-1,14,Richmond,,,204795.2
1860105,21:19:00,21:20:00,K30-1,15,Richmond,,,213163.5
1860105,21:23:00,21:23:00,R10-1,16,Richmond,,,222058.6
1860105,21:25:00,21:26:00,R20-1,17,Richmond,,,228656.3
1860105,21:28:00,21:28:00,R30-1,18,Richmond,,,234141.1
1860105,21:31:00,21:31:00,R40-1,19,Richmond,,,245774.3
1860105,21:34:00,21:35:00,R50-1,20,Richmond,,,255461.1
1860105,21:39:00,21:42:00,R60-1,21,Richmond,,,267674.3
1860106,20:40:00,20:40:00,S50-2,0,,,,0.0
1860106,20:44:00,20:44:00,S40-2,1,,,,15987.3
1860106,20:52:00,20:52:00,S20-2,2,,,,52327.5
1860106,20:58:00,20:58:00,A90-2,3,,,,76813.1
1860106,21:02:00,21:02:00,A80-2,4,,,,93749.0
1860106,21:07:00,21:07:00,A70-2,6,,,,113555.9
1860106,21:11:00,21:11:00,A60-2,7,,,,129102.8
1860106,21:15:00,21:15:00,A50-2,8,,,,144232.6
1860106,21:19:00,21:19:00,A40-2,9,,,,157717.7
1860106,21:23:00,21:23:00,A30-2,10,Richmond,,,173381.9
1860106,21:26:00,21:27:00,A20-2,11,Richmond,,,184489.9
1860106,21:31:00,21:31:00,A10-2,12,Richmond,,,198974.3
1860106,21:34:00,21:34:00,K10-1,13,Richmond,,,202803.6
1860106,21:35:00,21:36:00,K20-1,14,Richmond,,,204795.2
1860106,21:39:00,21:40:00,K30-1,15,Richmond,,,213163.5
1860106,21:43:00,21:43:00,R10-1,16,Richmond,,,222058.6
1860106,21:45:00,21:46:00,R20-1,17,Richmond,,,228656.3
1860106,21:48:00,21:48:00,R30-1,18,Richmond,,,234141.1
1860106,21:51:00,21:51:00,R40-1,19,Richmond,,,245774.3
1860106,21:54:00,21:55:00,R50-1,20,Richmond,,,255461.1
1860106,21:59:00,22:02:00,R60-1,21,Richmond,,,267674.3
1860107,21:00:00,21:00:00,S50-2,0,,,,0.0
1860107,21:04:00,21:04:00,S40-2,1,,,,15987.3
1860107,21:12:00,21:12:00,S20-2,2,,,,52327.5
1860107,21:18:00,21:18:00,A90-2,3,,,,76813.1
1860107,21:22:00,21:22:00,A80-2,4,,,,93749.0
1860107,21:27:00,21:27:00,A70-2,6,,,,113555.9
1860107,21:31:00,21:31:00,A60-2,7,,,,129102.8
1860107,21:35:00,21:35:00,A50-2,8,,,,144232.6
1860107,21:39:00,21:39:00,A40-2,9,,,,157717.7
1860107,21:43:00,21:43:00,A30-2,10,Richmond,,,173381.9
1860107,21:46:00,21:47:00,A20-2,11,Richmond,,,184489.9
1860107,21:51:00,21:51:00,A10-2,12,Richmond,,,198974.3
1860107,21:54:00,21:54:00,K10-1,13,Richmond,,,202803.6
1860107,21:55:00,21:56:00,K20-1,14,Richmond,,,204795.2
1860107,21:59:00,22:00:00,K30-1,15,Richmond,,,213163.5
1860107,22:03:00,22:03:00,R10-1,16,Richmond,,,222058.6
1860107,22:05:00,22:06:00,R20-1,17,Richmond,,,228656.3
1860107,22:08:00,22:08:00,R30-1,18,Richmond,,,234141.1
1860107,22:11:00,22:11:00,R40-1,19,Richmond,,,245774.3
1860107,22:14:00,22:15:00,R50-1,20,Richmond,,,255461.1
1860107,22:19:00,22:22:00,R60-1,21,Richmond,,,267674.3
1860108,21:20:00,21:20:00,S50-2,0,,,,0.0
1860108,21:24:00,21:24:00,S40-2,1,,,,15987.3
1860108,21:32:00,21:32:00,S20-2,2,,,,52327.5
1860108,21:38:00,21:38:00,A90-2,3,,,,76813.1
1860108,21:42:00,21:42:00,A80-2,4,,,,93749.0
1860108,21:47:00,21:47:00,A70-2,6,,,,113555.9
1860108,21:51:00,21:51:00,A60-2,7,,,,129102.8
1860108,21:55:00,21:55:00,A50-2,8,,,,144232.6
1860108,21:59:00,21:59:00,A40-2,9,,,,157717.7
1860108,22:03:00,22:03:00,A30-2,10,Richmond,,,173381.9
1860108,22:06:00,22:07:00,A20-2,11,Richmond,,,184489.9
1860108,22:11:00,22:11:00,A10-2,12,Richmond,,,198974.3
1860108,22:14:00,22:14:00,K10-1,13,Richmond,,,202803.6
1860108,22:15:00,22:16:00,K20-1,14,Richmond,,,204795.2
1860108,22:19:00,22:20:00,K30-1,15,Richmond,,,213163.5
1860108,22:23:00,22:23:00,R10-1,16,Richmond,,,222058.6
1860108,22:25:00,22:26:00,R20-1,17,Richmond,,,228656.3
1860108,22:28:00,22:28:00,R30-1,18,Richmond,,,234141.1
1860108,22:31:00,22:31:00,R40-1,19,Richmond,,,245774.3
1860108,22:34:00,22:34:00,R50-1,20,Richmond,,,255461.1
1860108,22:38:00,22:41:00,R60-1,21,Richmond,,,267674.3
1860109,21:40:00,21:40:00,S50-2,0,,,,0.0
1860109,21:44:00,21:44:00,S40-2,1,,,,15987.3
1860109,21:52:00,21:52:00,S20-2,2,,,,52327.5
1860109,21:58:00,21:58:00,A90-2,3,,,,76813.1
1860109,22:02:00,22:02:00,A80-2,4,,,,93749.0
1860109,22:07:00,22:07:00,A70-2,6,,,,113555.9
1860109,22:11:00,22:11:00,A60-2,7,,,,129102.8
1860109,22:15:00,22:15:00,A50-2,8,,,,144232.6
1860109,22:19:00,22:19:00,A40-2,9,,,,157717.7
1860109,22:23:00,22:23:00,A30-2,10,Richmond,,,173381.9
1860109,22:26:00,22:27:00,A20-2,11,Richmond,,,184489.9
1860109,22:31:00,22:31:00,A10-2,12,Richmond,,,198974.3
1860109,22:34:00,22:34:00,K10-1,13,Richmond,,,202803.6
1860109,22:35:00,22:36:00,K20-1,14,Richmond,,,204795.2
1860109,22:39:00,22:40:00,K30-1,15,Richmond,,,213163.5
1860109,22:43:00,22:43:00,R10-1,16,Richmond,,,222058.6
1860109,22:45:00,22:46:00,R20-1,17,Richmond,,,228656.3
1860109,22:48:00,22:48:00,R30-1,18,Richmond,,,234141.1
1860109,22:51:00,22:51:00,R40-1,19,Richmond,,,245774.3
1860109,22:54:00,22:54:00,R50-1,20,Richmond,,,255461.1
1860109,22:58:00,23:01:00,R60-1,21,Richmond,,,267674.3
1860110,22:00:00,22:00:00,S50-2,0,,,,0.0
1860110,22:04:00,22:04:00,S40-2,1,,,,15987.3
1860110,22:12:00,22:12:00,S20-2,2,,,,52327.5
1860110,22:18:00,22:18:00,A90-2,3,,,,76813.1
1860110,22:22:00,22:22:00,A80-2,4,,,,93749.0
1860110,22:27:00,22:27:00,A70-2,6,,,,113555.9
1860110,22:31:00,22:31:00,A60-2,7,,,,129102.8
1860110,22:35:00,22:35:00,A50-2,8,,,,144232.6
1860110,22:39:00,22:39:00,A40-2,9,,,,157717.7
1860110,22:43:00,22:43:00,A30-2,10,Richmond,,,173381.9
1860110,22:46:00,22:47:00,A20-2,11,Richmond,,,184489.9
1860110,22:51:00,22:51:00,A10-2,12,Richmond,,,198974.3
1860110,22:54:00,22:54:00,K10-1,13,Richmond,,,202803.6
1860110,22:55:00,22:56:00,K20-1,14,Richmond,,,204795.2
1860110,22:59:00,23:00:00,K30-1,15,Richmond,,,213163.5
1860110,23:03:00,23:03:00,R10-1,16,Richmond,,,222058.6
1860110,23:05:00,23:06:00,R20-1,17,Richmond,,,228656.3
1860110,23:08:00,23:08:00,R30-1,18,Richmond,,,234141.1
1860110,23:11:00,23:11:00,R40-1,19,Richmond,,,245774.3
1860110,23:14:00,23:14:00,R50-1,20,Richmond,,,255461.1
1860110,23:18:00,23:21:00,R60-1,21,Richmond,,,267674.3
1860111,22:20:00,22:20:00,S50-2,0,,,,0.0
1860111,22:24:00,22:24:00,S40-2,1,,,,15987.3
1860111,22:32:00,22:32:00,S20-2,2,,,,52327.5
1860111,22:38:00,22:38:00,A90-2,3,,,,76813.1
1860111,22:42:00,22:42:00,A80-2,4,,,,93749.0
1860111,22:47:00,22:47:00,A70-2,6,,,,113555.9
1860111,22:51:00,22:51:00,A60-2,7,,,,129102.8
1860111,22:55:00,22:55:00,A50-2,8,,,,144232.6
1860111,22:59:00,22:59:00,A40-2,9,,,,157717.7
1860111,23:03:00,23:03:00,A30-2,10,Richmond,,,173381.9
1860111,23:06:00,23:07:00,A20-2,11,Richmond,,,184489.9
1860111,23:11:00,23:11:00,A10-2,12,Richmond,,,198974.3
1860111,23:14:00,23:14:00,K10-1,13,Richmond,,,202803.6
1860111,23:15:00,23:16:00,K20-1,14,Richmond,,,204795.2
1860111,23:19:00,23:20:00,K30-1,15,Richmond,,,213163.5
1860111,23:23:00,23:23:00,R10-1,16,Richmond,,,222058.6
1860111,23:25:00,23:26:00,R20-1,17,Richmond,,,228656.3
1860111,23:28:00,23:28:00,R30-1,18,Richmond,,,234141.1
1860111,23:31:00,23:31:00,R40-1,19,Richmond,,,245774.3
1860111,23:34:00,23:34:00,R50-1,20,Richmond,,,255461.1
1860111,23:38:00,23:41:00,R60-1,21,Richmond,,,267674.3
1860112,22:40:00,22:40:00,S50-2,0,,,,0.0
1860112,22:44:00,22:44:00,S40-2,1,,,,15987.3
1860112,22:52:00,22:52:00,S20-2,2,,,,52327.5
1860112,22:58:00,22:58:00,A90-2,3,,,,76813.1
1860112,23:02:00,23:02:00,A80-2,4,,,,93749.0
1860112,23:07:00,23:07:00,A70-2,6,,,,113555.9
1860112,23:11:00,23:11:00,A60-2,7,,,,129102.8
1860112,23:15:00,23:15:00,A50-2,8,,,,144232.6
1860112,23:19:00,23:19:00,A40-2,9,,,,157717.7
1860112,23:23:00,23:23:00,A30-2,10,Richmond,,,173381.9
1860112,23:26:00,23:27:00,A20-2,11,Richmond,,,184489.9
1860112,23:31:00,23:31:00,A10-2,12,Richmond,,,198974.3
1860112,23:34:00,23:34:00,K10-1,13,Richmond,,,202803.6
1860112,23:35:00,23:36:00,K20-1,14,Richmond,,,204795.2
1860112,23:39:00,23:40:00,K30-1,15,Richmond,,,213163.5
1860112,23:43:00,23:43:00,R10-1,16,Richmond,,,222058.6
1860112,23:45:00,23:46:00,R20-1,17,Richmond,,,228656.3
1860112,23:48:00,23:48:00,R30-1,18,Richmond,,,234141.1
1860112,23:51:00,23:51:00,R40-1,19,Richmond,,,245774.3
1860112,23:54:00,23:54:00,R50-1,20,Richmond,,,255461.1
1860112,23:58:00,24:01:00,R60-1,21,Richmond,,,267674.3
1860113,23:00:00,23:00:00,S50-2,0,,,,0.0
1860113,23:04:00,23:04:00,S40-2,1,,,,15987.3
1860113,23:12:00,23:12:00,S20-2,2,,,,52327.5
1860113,23:18:00,23:18:00,A90-2,3,,,,76813.1
1860113,23:22:00,23:22:00,A80-2,4,,,,93749.0
1860113,23:27:00,23:27:00,A70-2,6,,,,113555.9
1860113,23:31:00,23:31:00,A60-2,7,,,,129102.8
1860113,23:35:00,23:35:00,A50-2,8,,,,144232.6
1860113,23:39:00,23:39:00,A40-2,9,,,,157717.7
1860113,23:43:00,23:43:00,A30-2,10,Richmond,,,173381.9
1860113,23:46:00,23:47:00,A20-2,11,Richmond,,,184489.9
1860113,23:51:00,23:51:00,A10-2,12,Richmond,,,198974.3
1860113,23:54:00,23:54:00,K10-1,13,Richmond,,,202803.6
1860113,23:55:00,23:56:00,K20-1,14,Richmond,,,204795.2
1860113,23:59:00,24:00:00,K30-1,15,Richmond,,,213163.5
1860113,24:03:00,24:03:00,R10-1,16,Richmond,,,222058.6
1860113,24:05:00,24:06:00,R20-1,17,Richmond,,,228656.3
1860113,24:08:00,24:08:00,R30-1,18,Richmond,,,234141.1
1860113,24:11:00,24:11:00,R40-1,19,Richmond,,,245774.3
1860113,24:14:00,24:14:00,R50-1,20,Richmond,,,255461.1
1860113,24:18:00,24:21:00,R60-1,21,Richmond,,,267674.3
1860114,23:20:00,23:20:00,S50-2,0,,,,0.0
1860114,23:24:00,23:24:00,S40-2,1,,,,15987.3
1860114,23:32:00,23:32:00,S20-2,2,,,,52327.5
1860114,23:38:00,23:38:00,A90-2,3,,,,76813.1
1860114,23:42:00,23:42:00,A80-2,4,,,,93749.0
1860114,23:47:00,23:47:00,A70-2,6,,,,113555.9
1860114,23:51:00,23:51:00,A60-2,7,,,,129102.8
1860114,23:55:00,23:55:00,A50-2,8,,,,144232.6
1860114,23:59:00,23:59:00,A40-2,9,,,,157717.7
1860114,24:03:00,24:03:00,A30-2,10,Richmond,,,173381.9
1860114,24:06:00,24:07:00,A20-2,11,Richmond,,,184489.9
1860114,24:11:00,24:11:00,A10-2,12,Richmond,,,198974.3
1860114,24:14:00,24:14:00,K10-1,13,Richmond,,,202803.6
1860114,24:15:00,24:16:00,K20-1,14,Richmond,,,204795.2
1860114,24:19:00,24:20:00,K30-1,15,Richmond,,,213163.5
1860114,24:23:00,24:23:00,R10-1,16,Richmond,,,222058.6
1860114,24:25:00,24:26:00,R20-1,17,Richmond,,,228656.3
1860114,24:28:00,24:28:00,R30-1,18,Richmond,,,234141.1
1860114,24:31:00,24:31:00,R40-1,19,Richmond,,,245774.3
1860114,24:34:00,24:34:00,R50-1,20,Richmond,,,255461.1
1860114,24:38:00,24:41:00,R60-1,21,Richmond,,,267674.3
1860115,23:40:00,23:40:00,S50-2,0,,,,0.0
1860115,23:44:00,23:44:00,S40-2,1,,,,15987.3
1860115,23:52:00,23:52:00,S20-2,2,,,,52327.5
1860115,23:58:00,23:58:00,A90-2,3,,,,76813.1
1860115,24:02:00,24:02:00,A80-2,4,,,,93749.0
1860115,24:07:00,24:07:00,A70-2,6,,,,113555.9
1860115,24:11:00,24:11:00,A60-2,7,,,,129102.8
1860115,24:15:00,24:15:00,A50-2,8,,,,144232.6
1860115,24:19:00,24:19:00,A40-2,9,,,,157717.7
1860115,24:23:00,24:23:00,A30-2,10,Richmond,,,173381.9
1860115,24:26:00,24:27:00,A20-2,11,Richmond,,,184489.9
1860115,24:31:00,24:31:00,A10-2,12,Richmond,,,198974.3
1860115,24:34:00,24:34:00,K10-1,13,Richmond,,,202803.6
1860115,24:35:00,24:36:00,K20-1,14,Richmond,,,204795.2
1860115,24:39:00,24:40:00,K30-1,15,Richmond,,,213163.5
1860115,24:43:00,24:43:00,R10-1,16,Richmond,,,222058.6
1860115,24:45:00,24:46:00,R20-1,17,Richmond,,,228656.3
1860115,24:48:00,24:48:00,R30-1,18,Richmond,,,234141.1
1860115,24:51:00,24:51:00,R40-1,19,Richmond,,,245774.3
1860115,24:54:00,24:54:00,R50-1,20,Richmond,,,255461.1
1860115,24:58:00,25:01:00,R60-1,21,Richmond,,,267674.3
1860116,23:50:00,23:50:00,S50-2,0,,,,0.0
1860116,23:54:00,23:54:00,S40-2,1,,,,15987.3
1860116,24:02:00,24:02:00,S20-2,2,,,,52327.5
1860116,24:08:00,24:08:00,A90-2,3,,,,76813.1
1860116,24:12:00,24:12:00,A80-2,4,,,,93749.0
1860116,24:17:00,24:18:00,A70-2,6,,,,113555.9
1860116,24:21:00,24:22:00,A60-2,7,,,,129102.8
1860116,24:25:00,24:26:00,A50-2,8,,,,144232.6
1860116,24:29:00,24:29:00,A40-2,9,,,,157717.7
1860116,24:33:00,24:34:00,A30-2,10,Richmond,,,173381.9
1860116,24:37:00,24:37:00,A20-2,11,Richmond,,,184489.9
1860116,24:41:00,24:41:00,A10-2,12,Richmond,,,198974.3
1860116,24:44:00,24:44:00,K10-1,13,Richmond,,,202803.6
1860116,24:45:00,24:46:00,K20-1,14,Richmond,,,204795.2
1860116,24:50:00,24:53:00,K30-1,15,Richmond,,,213163.5
1860116,24:56:00,24:56:00,R10-1,16,Richmond,,,222058.6
1860116,24:58:00,24:58:00,R20-1,17,Richmond,,,228656.3
1860116,25:00:00,25:01:00,R30-1,18,Richmond,,,234141.1
1860116,25:04:00,25:04:00,R40-1,19,Richmond,,,245774.3
1860116,25:07:00,25:07:00,R50-1,20,Richmond,,,255461.1
1860116,25:11:00,25:14:00,R60-1,21,Richmond,,,267674.3
1860117,07:44:00,07:45:00,M90-2,0,San Francisco / Antioch,,,0.0
1860117,07:48:00,07:49:00,M80-2,1,San Francisco / Antioch,,,9283.2
1860117,07:51:00,07:51:00,M70-2,2,San Francisco / Antioch,,,15416.3
1860117,07:53:00,07:54:00,M60-2,3,San Francisco / Antioch,,,24162.8
1860117,07:55:00,07:56:00,M50-2,4,Antioch,,,28860.9
1860117,07:58:00,07:58:00,M40-2,5,Antioch,,,34751.1
